player,rating
Nigel Spence,0.98502338756731
John Chin,0.9799076625839793
Thomas Lim,0.9780265023328503
Kenneth Ferrie,0.9724845382665617
Jake Knapp,0.9680136617415892
Esteban Toledo,0.9574939449600013
Parker McLachlin,0.954487786500913
Corey Nagy,0.9509404517738262
Mark Silvers,0.9504550629289785
Drew Nesbitt,0.9489385982878388
Jordan Russell,0.9397416565802346
Katsumasa Miyamoto,0.9388555221080994
Jeunghun Wang,0.9386457184369339
Christo Greyling,0.9354000910536896
Kenichi Kuboya,0.935400091053672
Darren Wallace,0.933640764611674
Scott Verplank,0.9315299207969301
Austin James,0.9291817833878608
Nicholas Cochran,0.9248662456019823
Chris Thompson,0.9230155568835148
James Morrison,0.9181146849438848
Colin Montgomerie,0.9130560382424837
Dudley Hart,0.9118582784843667
Paul Azinger,0.9103228183916652
Garrett Osborn,0.901524661260381
Bart Bryant,0.9014078147016902
Hyun-woo Ryu,0.8995027843134686
Michael Sims,0.8966587463175687
Mike Miller,0.8873303615554847
Troy Matteson,0.882752822232809
Steve Allan,0.8799429611809129
Ben Cook,0.8675898254837775
Jeff Curl,0.8675344062493415
Creighton Honeck,0.8672196549942898
Richard T. Lee,0.8623527667881861
Shigeki Maruyama,0.8616147886598167
Chip Deason,0.8549034516433942
Jim Renner,0.8543919248199696
Will Claxton,0.8524403443730395
Ashton Turner,0.8507046636646225
Olin Browne,0.8477230063545398
Isaiah Salinda,0.840729257210179
Lucas Lee,0.8397508108013456
Ben Geyer,0.8392524214375771
Austin Connelly,0.8390773972215408
Mark O'Meara,0.838326718065035
Mark Calcavecchia,0.830325897532842
Tom Watson,0.8290093874317066
Matt Bettencourt,0.8204080657243904
Steve Flesch,0.8131085374678831
Jin Park,0.812602914686476
Etienne Brault,0.800226364606945
Yusaku Miyazato,0.7997582827869393
Cole Miller,0.7996239652578102
Michael Hendry,0.7995695555178843
Bryson Nimmer,0.7935102486148623
Michael Clark II,0.7883022931870778
Fran Quinn,0.7773943483077388
D.J. Brigman,0.7772853036771543
Troy Kelly,0.7772138131051081
Jeff Brehaut,0.7768149089784697
Bubba Dickerson,0.7737896224685431
Niclas Fasth,0.7679619073678033
Roland Thatcher,0.7649663531948401
Sang-hee Lee,0.7619113020496479
Phachara Khongwatmai,0.7540923179968969
Charles Reiter,0.7525016352651419
Jordan Niebrugge,0.7508781182195088
Zach Cabra,0.7462218155964399
Hunter Stewart,0.7405018581967695
Brett Wetterich,0.739260988984957
Drew Kittleson,0.7375212504160271
Skip Kendall,0.7366952263453395
Charlie Beljan,0.7314950638017494
Craig Barlow,0.7230190554024856
Patrick Sheehan,0.7164896647988718
Kyle Mueller,0.7161428786339862
Patrick Wilkes-Krier,0.7161428786339813
Martin Trainer,0.7084428534710758
Robert Damron,0.7039736792174784
Jorge Campillo,0.6972042741661328
Ben Fox,0.6944101996910874
Lion Kim,0.6905739194232999
Chan Shih-chang,0.688842727277931
Paul Broadhurst,0.68880788272455
Todd Demsey,0.6744766476327476
Bobby Gates,0.67416731596312
Derek Lamely,0.6680660650942969
Chris Wilson,0.6593863319622008
Derek Bard,0.658638267480751
Jimmy Stanger,0.6583457572252126
Eric Meierdierks,0.6482345742671636
Toru Taniguchi,0.6423837290426354
D.H. Lee,0.6367337079157539
Dong-Kyu Jang,0.6326921812458294
Marc Turnesa,0.6278479050236923
Sean Kelly,0.6275930577707044
Jeff Burns,0.6259452213402945
Jose Coceres,0.625009980487254
Jordan Zunic,0.6186738305482442
Scott McCarron,0.6181028598772552
David Horsey,0.6150703876077436
Roger Tambellini,0.6094542659428693
Sam Locke,0.6036632508297739
Michael O'Neal,0.6006467195981949
Mathias Gronberg,0.5980828963071625
Domenico Geminiani,0.5980569351022171
Tommy Biershenk,0.5959097076810899
Tyler Torano,0.5950433431269616
Stuart Manley,0.592930770141836
Tyler Light,0.5929266189036877
Marcus Armitage,0.5904042512462303
Yi Keun Chang,0.5785259965684793
Kyongjun Moon,0.5747239031599252
Timothy O'Neal,0.559012972128182
Thaworn Wiratchant,0.5518805160704092
Alex Moon,0.551612747442536
Scott Gardiner,0.5485208328939658
Darren Fichardt,0.5484828629622578
Rhys Davies,0.5441557438232322
Akshay Bhatia,0.5438329478703149
Hunter Hamrick,0.5418228763392086
Rich Beem,0.531308984911559
S.M. Lee,0.5297771603004078
Derek Rende,0.5297771603004018
Kevin Foley,0.5290100965979933
Brenden Pappas,0.5273769067640269
Jonathan Bartlett,0.5264709766751676
Rich Barcelo,0.5251389505225483
Kyle Thompson,0.5235591264027151
Matt Dobyns,0.5220681551992324
Cliff Kresge,0.5218771214526298
Jason Knutzon,0.51883694954622
Gavin Green,0.5142865974524303
Larry Mize,0.5138787358125936
Sean McCarty,0.5130753892081332
Keith Fergus,0.5129077485084278
Steven Bowditch,0.5079737094379209
Brian Dwyer,0.5012937037068441
Taylor Pendrith,0.49809580260205083
MJ Maguire,0.49645785137745446
Curtis Thompson,0.49166910272446884
Jared Sawada,0.48955877577829265
Hank Kuehne,0.4892604546598871
Bobby Hudson,0.48555658197984747
Jeff Gove,0.48393091333590654
Tyler Rody,0.477343751147015
Grover Justice,0.46945866718909973
Berry Henson,0.4471141770514177
David Peoples,0.4426140344126322
Eric Morales,0.43619207278480837
Vance Veazey,0.43358500700949565
Guy Boros,0.4312321403479207
Darron Stiles,0.4300306657477111
Braxton Marquez,0.42161393563103655
Dustin Risdon,0.4214301493077991
Sam Walker,0.42123576159993337
Ash Hall,0.42123576159991793
Barry Lane,0.42123576159989506
Trent Whitekiller,0.41606296690921046
Daniel Chopra,0.41353682797038716
Blake Taylor,0.40952607611450137
Jon Mills,0.40292078974555307
Tadahiro Takayama,0.39926775151414107
Bobby Wyatt,0.3923857587570807
Will Grimmer,0.3884663218535207
Nyasha Mauchaza,0.3728404618492648
Brett Rumford,0.3705328433160996
Garrett Frank,0.36696559065368206
Matt McQuillan,0.36214541222460606
John Daly,0.3584985835399015
Carlos Sainz Jr.,0.34620279555464717
Justin Bolli,0.3386925596907734
Peter Lonard,0.3357410259749297
Sihwan Kim,0.3305629879313487
Brent Grant,0.3284775028507699
Andrew McLardy,0.3247334378914882
Federico Garcia,0.3229681428303237
Mark Baldwin,0.32092467928860385
Jesper Parnevik,0.3155874929480357
Prom Meesawat,0.3077442138626561
Cam Burke,0.30620754690701135
Casey Russell,0.2928519528769529
Willie Wood,0.29211851832251196
Mark Hensby,0.28822058928865685
Justin Doeden,0.2841614823452358
Daniel Hillier,0.278018880385078
Benjamin Alvarado,0.2774271175373329
Grant Sturgeon,0.2772325444562756
Soo-min Lee,0.27148711667101744
Jeongwoo Ham,0.26835029967025026
Won Joon Lee,0.2683502996702428
Ben Stow,0.26796190736746783
John Hurley,0.26424975048580446
Dustin Bray,0.2613053177372867
Darren Clarke,0.2610942680682622
Matthew Edwards,0.25953008215296264
Jorge Garcia,0.2577190074493502
Jose Manuel Lara,0.25704866990261815
Zack Miller,0.25073874545906805
Brian Gaffney,0.2499874528743158
Cameron Beckman,0.24653194739604678
Justin Itzen,0.24626539913392437
Eric Dugas,0.2251664801369926
Tyler Raber,0.21614287863398582
Nick Cullen,0.21529972371089637
Edward Loar,0.2149534435249476
Hiroyuki Fujita,0.2106458456397789
T.J. Kua,0.21019792750072724
Graeme Storm,0.20179932182685575
Yoshinobu Tsukada,0.19595116639348759
Jason Widener,0.19409194664711316
Zach J. Johnson,0.1912054832222854
Ted Purdy,0.19109579076857308
Steve Lowery,0.18845619725697277
Matt Hill,0.18151837003591206
Vince India,0.16611052542319882
Omar Uresti,0.165048478800353
Dru Love,0.14769979387455479
David Lutterus,0.14421581765546188
Warren Schutte,0.14266266919876378
Julio Santos,0.13351365304250343
Kristoffer Broberg,0.13280881431498326
Sean Jacklin,0.1317149315753988
Javier Colomo,0.13171493157539485
Jay McLuen,0.11365062207059126
Bobby Bai,0.09993466767313045
Todd Hamilton,0.09877106560791682
Thomas Curtis,0.09040425124623053
Victor Riu,0.08899361620630679
Derek Gillespie,0.08588969239359728
Geoffrey Sisk,0.06630775315892007
Anthony Summers,0.06393883746552727
Brent Delahoussaye,0.06365698381438883
Zack Reeves,0.06314578413009862
Anthony Paolucci,0.05659327320741641
Daniel Mitchell,0.054863867157599215
Ashley Hall,0.05364014987556501
Nathan Holman,0.047330032199424776
Lian-Wei Zhang,0.04544480509820034
Wilfredo Morales,0.04512991564711488
Jesse Mueller,0.0411642650041783
Tetsuji Hiratsuka,0.03643788725628842
Nick Dougherty,0.035350016918621836
Mike Weir,0.03361723206041045
Alex Smalley,0.02300320313802258
Wes Short Jr.,0.01997855124396647
James White,-7.704627951257703e-14
Shaaban Hussin,-8.481784068495313e-14
Bhavik Patel,-9.891767309769262e-14
Lee Bedford,-1.0940754595692437e-13
Stefan Wiedergruen,-1.0978398095121134e-13
Liang Wen-Chong,-1.1179626018334443e-13
David McKenzie,-1.1357261702274468e-13
James Sacheck,-1.1401670623259474e-13
Ik-Jae Jang,-1.1448855101806044e-13
Han Lee,-1.1543224058899182e-13
Jason Hill,-1.1756941991139525e-13
Scott Weatherly,-1.193457767507955e-13
Eric Onesi,-1.2067804438034568e-13
Estanislao Guerrero,-1.2067804438034568e-13
Brendan Gielow,-1.2201031200989587e-13
Sean Shahi,-1.2201031200989587e-13
Scott Parel,-1.2245440121974593e-13
Chan Yih-shin,-1.2378666884929612e-13
Brian Duncan,-1.2378666884929612e-13
Pablo Acuna,-1.2467484726899625e-13
Chao Li,-1.2556302568869637e-13
Won Lee,-1.2556302568869637e-13
Seath Lauer,-1.2600711489854644e-13
Mitchell Gillis,-1.264512041083965e-13
Augusto Nunez,-1.264512041083965e-13
Hao Yuan,-1.264512041083965e-13
David Gleeson,-1.264512041083965e-13
Shawn Jasper,-1.2689529331824656e-13
Wade Ballard,-1.2689529331824656e-13
Brent Witcher,-1.2822756094779675e-13
Santiago Rivas,-1.2911573936749687e-13
Philip Pettitt Jr,-1.30003917787197e-13
Darren Angel,-1.3044800699704706e-13
Phillip Mollica,-1.3251406265693544e-13
Brett Swedberg,-1.3755343435464806e-13
Pariya Junhasavasdikul,-1.3977388040389838e-13
Jason Preeo,-0.0029628482719256874
Frank Lickliter II,-0.005345548096259645
Will Strickler,-0.013242457646234274
Mu Hu,-0.015112074049170088
Thomas Levet,-0.019764424366135874
Matthew Griffin,-0.02092653521593646
Andrew Johnson,-0.02201964912504594
Oliver Farr,-0.02625464628168868
Tjaart van der Walt,-0.026254646281759816
Matt Weibring,-0.03308326262108646
Byron Meth,-0.03351968119399837
Carl Paulson,-0.04201312742811791
Edward Figueroa,-0.047545214219505
Jim Carter,-0.0505002537100723
Carlos Franco,-0.05577919144358817
Dave Schultz,-0.06057354450953288
Daniel Kim,-0.07081821661215096
Michael Perras,-0.08502809427501024
Jacob Eggers,-0.09657352488220541
Chang-woo Lee,-0.10122993372139225
Tae Hee Lee,-0.10265961335134921
Kodai Ichihara,-0.1077921803309072
Corbin Mills,-0.11904359095465132
Ryan Sullivan,-0.1214024347269622
Diego Velasquez,-0.12423351217099345
Andrew Georgiou,-0.12452053402534465
Mike Carbone,-0.1261374394669864
Jonathan Fly,-0.12621642015498022
Scott Gordon,-0.1276438458032242
Matthew Millar,-0.1289883429630791
Alex Carpenter,-0.1321629435476769
Jason Caron,-0.1324101745162078
Danny Chia,-0.14030633373919188
Donald Constable,-0.1403524828940963
Jesse Hutchins,-0.14288798692106255
Anthony Broussard,-0.14585580256179087
Maximilian Kieffer,-0.14585580256185215
Jaco Van Zyl,-0.1532919878159661
Dino Giacomazzi,-0.16305806041362766
Ben Wolcott,-0.18381203419233935
Daniel Brooks,-0.18381269772708037
Wes Heffernan,-0.1856525405252624
James Vargas,-0.19168733830744383
Jerod Turner,-0.1946951460663522
JC Deacon,-0.19977363539304746
Paul Sheehan,-0.209317560605851
Daniel van Tonder,-0.2163515565844915
Mark Brown,-0.21942327512108262
David Duval,-0.2215175132176741
Armando Villarreal,-0.22163837311028023
Dawson Armstrong,-0.23068349172488473
Hunter Green,-0.23869468226266477
Cooper Musselman,-0.24075273251368356
Tom Byrum,-0.24638411811503616
Neal Lancaster,-0.2471286810146116
Antonio Lascuna,-0.25133435367999646
Jose Maria Olazabal,-0.25720599446123493
Stephen Gangluff,-0.2660692110690409
Matt Thompson,-0.2722885102926832
Kevin Johnson,-0.2816394387431217
Thitiphun Chuayprakong,-0.28385712136600494
Christopher Crawford,-0.2838571213660204
Alex Aragon,-0.28466885878371484
Darrell Kestner,-0.28613097823800304
Craig Bowden,-0.3073470548055637
J.L. Lewis,-0.31588293234468906
Ben Willman,-0.31659739788049657
Derek Barron,-0.322849631569303
Manuel Villegas,-0.33854318555138685
Greg Gregory,-0.3397973811638836
Christopher Deforest,-0.36404510484039504
Rich Berberian Jr.,-0.36988336689573975
Todd Baek,-0.3755564836505942
Nick McCarthy,-0.407069229858177
Luca Cianchetti,-0.4070692298581801
Mark Laskey,-0.4097185525462068
Brad Kennedy,-0.40971855254620837
Yan-wei Liu,-0.4166124875011416
Arron Oberholser,-0.42370416681933654
Tyler Ota,-0.43156482654908457
Oliver Bekker,-0.44233257328466785
Michael Miller,-0.44585157986439156
Joey Snyder III,-0.4467235368706337
Will Collins,-0.45249820092602383
Ryan Baca,-0.4662997435116306
Mookie DeMoss,-0.47022283969957046
Loren Roberts,-0.4731129153813865
Jean Hugo,-0.4731129153814421
Philip Archer,-0.47311291538144745
Gunn Yang,-0.47395656513874096
Carter Jenkins,-0.4845783071147703
Gene Sauers,-0.5044764905473419
Blake Trimble,-0.5063873685174761
Nicholas Fung,-0.5141863013639346
Junghwan Lee,-0.518637930481947
Brett Nutt,-0.5223589026898952
Mark Anderson,-0.5274911188366335
Len Mattiace,-0.5308496147903847
Jack Senior,-0.548663408360362
Jesse Droemer,-0.549616703664536
Kyle Robbins,-0.5497920184588575
Billy Andrade,-0.5549910229118168
Tyler Dunlap,-0.5567082130579303
Jesse Smith,-0.572546370690961
Tom Scherrer,-0.5734047999641126
Patrick Martin,-0.5830636140678332
Logan Lagodich,-0.5904739238854895
Shintaro Ban,-0.5950850891941879
Ted Brown,-0.5956682011124397
Paul Imondi,-0.6010890568937072
Matias Dominguez,-0.6163240293942209
Jeff Corr,-0.6195301696679613
Daisuke Maruyama,-0.6293612840247896
Yoshio Yamamoto,-0.6308861489480728
David Oh,-0.645855802561912
Shunsuke Sonoda,-0.6476035679410387
Erik Flores,-0.6718833259677848
Aaron Goldberg,-0.6728258774513505
Minchel Choi,-0.675877653504561
Leif Olson,-0.6812139525895085
Andy Matthews,-0.6828317754046954
Scott Strange,-0.6838126977270909
Alister Balcombe,-0.6838126977271403
Philip Francis,-0.6841801748859105
Blair Hamilton,-0.6855301934512263
Steve Schneiter,-0.6923011898643054
Chris Smith,-0.6940717771616403
Tommy Armour III,-0.6979140883845562
Beon Yeong Lee,-0.6992125021083454
Marty Jertson,-0.7070032603708474
Jacques Blaauw,-0.7126811926231404
Ho Sung Choi,-0.7167283369958349
Peter Laws,-0.7169994511480623
Steve Dartnall,-0.7250820406351977
Guan Tianlang,-0.7280229399586102
Mark Brooks,-0.731068110023781
John Wade,-0.7320380926324058
Darryn Lloyd,-0.7320380926325866
Glen Griffith,-0.7357502495141729
James Heath,-0.7380886979503433
Zack Byrd,-0.7404699178470422
Tatsuya Kodai,-0.7405719894386297
Jimmy Brandt,-0.7405861445174395
David Gossett,-0.7455801839310685
John Hahn,-0.751895859798174
J.C. Anderson,-0.7550017435400252
Branson Ferrier,-0.7669810414560235
Matthew Borchert,-0.7838571213660148
Roger Chapman,-0.786130978237964
Kevin Hayashi,-0.7908422500773711
Steven Jeffress,-0.7913566453590343
Matt Fast,-0.7967852750510404
Pablo Martin,-0.8016637411530012
Nathan Smith,-0.8067493382258043
Greg Kraft,-0.8068205378266542
Raymond Knoll,-0.8174832717112372
Michael Arnaud,-0.8255955932049277
Jacob Bergeron,-0.8407317115387347
Paul McConnell,-0.8410898424123934
Stuart Smith,-0.8520332744234369
Brad Faxon,-0.8529399179547363
Phil Tataurangi,-0.8546528339371671
Joe Affrunti,-0.8575231793504914
Austin Smotherman,-0.8724069422292869
Jamie Sadlowski,-0.8821972332860506
Russell Budd,-0.8924185828903963
Mito Pereira,-0.8952158429047332
Brad Adamonis,-0.8956779457159869
Danthai Boonma,-0.9095957487537387
Chris Rogers,-0.9345884732009431
John Inman,-0.9368542158699574
Theo Humphrey,-0.9458515798643784
Eugene Wong,-0.9463427861441907
John Morse,-0.9487611850875124
Paul Scaletta,-0.9523854260963773
Will Dodson,-0.9548700843529494
Paul Streeter,-0.9731129153812821
Jamie Abbott,-0.9731129153814224
Andrew Parr,-0.9764983245630352
Greg Doherty,-0.9764983245630763
Paul D. Haley,-0.9786288104173422
Matthew Richardson,-0.9790880428047222
Kaname Yokoo,-0.9840324530656809
Ty Tryon,-0.988641196693195
Wade Binfield,-0.9940875078077123
Ki Taek Lee,-1.0021810951967476
John Lyras,-1.0083872771298243
Tadd Fujikawa,-1.0162628429719374
Michael Davan,-1.0262546462817954
Curtis Reed,-1.0321979082722523
Marcos Montenegro,-1.0478667726963686
Yuwa Kosaihira,-1.069292411894825
Kevin Carll,-1.0845599833526072
Tano Goya,-1.089227707516208
Notah Begay III,-1.0907302312416352
John Huston,-1.0955796370550632
Jean-Philip Cornellier,-1.1063360835325555
Jason Roets,-1.1065331871287296
Ryan Vermeer,-1.111948179823879
Gregor Main,-1.1143485811975649
Dan Forsman,-1.1242045979713162
Tomoyo Ikemura,-1.125827526578148
Christopher Brown,-1.1327803450057405
Chris Baryla,-1.1416693113219891
Mardan Mamat,-1.1420613870137977
Jerry Haas,-1.1428879869210673
Simon Griffiths,-1.1458558025618941
Dustin Morris,-1.1504531330345085
Steven Fox,-1.1621880210972706
Neal Ajubita,-1.1690626687998058
Sam O'Dell,-1.1719090522187678
Joseph Deraney,-1.1997736353930595
Kent Eger,-1.2093175606057875
Brett Jones,-1.2227674555436936
Hugo Bernard,-1.2239247168622076
Brad Dalke,-1.226204365232316
Kurt Barnes,-1.226511968578935
Lloyd Saltman,-1.2320380926326473
Lasse Jensen,-1.2380886979503356
Harry Hall,-1.239280927733464
Brian Locke,-1.2404699178470404
Dae-hyun Kim,-1.2404699178470555
Mike Northern,-1.2446087354021862
Tim Thelen,-1.245537509533086
Yan Liu,-1.2475425412691468
Jin Jeong,-1.2588040060569723
Grant Waite,-1.2885119467220585
Cesar Costilla,-1.3051060372351353
David Morland IV,-1.3051060372351726
Ronnie Black,-1.305106037235182
Shawn Warren,-1.3087945167777093
Jonathan Kaye,-1.3197242779257643
Gary Boyd,-1.3533324137253706
Masanori Kobayashi,-1.3548052135121864
Rahil Gangjee,-1.3556707259904552
Zechariah Potter,-1.382555300285331
Benjamin Polland,-1.3896929828023723
Kurt Slattery,-1.4012693535817615
Chih-Bing Lam,-1.4097185525462255
Joseph Summerhays,-1.4186210250886688
Henry Chung,-1.422891941616414
Stu Ingraham,-1.4260021709877173
Alejandro Munoz,-1.4273079304819585
Alex Redfield,-1.4286498837201156
David Gazzolo,-1.4458515798643854
Casey Martin,-1.4471949557974326
Brendan Jones,-1.4485948842178604
Yoshitaka Takeya,-1.4491750283288451
Neil Johnson,-1.4553576776187196
Ian Woosnam,-1.4620368446708385
Kyle Owen,-1.462612952523079
Jay Delsing,-1.4692527747066488
Casey DeVoll,-1.4773280818487338
Mike Perez,-1.4845729733309696
Mike Miles,-1.4870922514916107
Sean Yu,-1.4913766976131588
Hugo Leon,-1.494087507807731
Garrick Porteous,-1.4995960425701662
Mike Small,-1.5106955268434246
Daniel Popovic,-1.5125812390464148
Danny Balin,-1.5131494596807242
Blaine McCallister,-1.522792076573462
Andrew Yun,-1.5282563011343868
Jon McLean,-1.5293867164369093
Ryan Wenzler,-1.5305413328109005
Michael Jonzon,-1.5411209114944235
Connor Arendell,-1.5465979077575904
David S. Bradshaw,-1.5474336151985773
Josh Broadaway,-1.5517973056016434
Jeronimo Estevez,-1.5567082130579486
Michael Block,-1.5596441480217806
Marc-Étienne Bussières,-1.5635491349197745
Kelly Mitchum,-1.5643505574276788
Jerry Pate,-1.5651127953622994
Paul McGinley,-1.579262299558087
Dalton Ward,-1.5956682011124523
Matthew Giles,-1.601089056893785
Daniel Augustus IV,-1.603341253682414
Gary Nicklaus,-1.6033412536824163
Drew Scott,-1.6148528973604879
Albin Choi,-1.6157092142027505
Joseph Juszczyk,-1.6195301696679878
Rhadames Pena,-1.6253927357280147
Rod Perry,-1.63381309409996
Jim Gallagher Jr.,-1.6429843438053269
Justin Bertsch,-1.6476397291302396
Alan Dunbar,-1.6540118405569753
Arie Irawan,-1.65721517515312
Eamonn McLoughlin,-1.657741162162721
David Chung,-1.6601507872860053
Travis Hampshire,-1.6740415427633202
Charlie Holland,-1.6803579159092452
Riley Wheeldon,-1.6826374133705173
Jonathan Moore,-1.6838126977270746
Josh Persons,-1.685526381677319
Jordi Garcia Pinto,-1.6889503629228195
JC Ritchie,-1.691845267179031
Barrett Jarosch,-1.693792453092965
Grant Forrest,-1.6944028547908698
Zach Zaback,-1.7010874510709129
Huilin Zhang,-1.7126811926231296
Kevin Shields,-1.72119104463459
Matt Naumec,-1.7219811196148922
Mark Mulder,-1.723185091021528
Tyler Leon,-1.725082040635198
Sandy Lyle,-1.7310549909850512
Paul Howard,-1.738088697950346
Andreas Hartoe,-1.7404699178470544
Yosuke Tsukada,-1.7521425975047484
Tom Gardner,-1.7537346008660313
Caine Fitzgerald,-1.7550017435369403
Robert Gaus,-1.755001743538728
John Riegger,-1.7624787495839895
Pierre-Henri Soero,-1.7850688218131705
Brett Lederer,-1.78926055688641
Garrett Rank,-1.8309681555277013
Scott De Borba,-1.8412465801855387
Jhared Hack,-1.8589350765208659
Jaysen Hansen,-1.8627307340991979
Michael Schoolcraft,-1.866645361388774
Chang-won Han,-1.874355111403086
Adam Rainaud,-1.885397183633916
Nick Faldo,-1.8882247757945003
James Beale,-1.8964564308747658
Isaac Weintraub,-1.9039707447200047
Chris Marin,-1.9039707447200422
Christopher Hanson,-1.911006383793712
Kevin Hall,-1.9158200605191582
Spike McRoy,-1.916089847126716
Tommy Sharp,-1.918621025088667
Ryan Benzel,-1.9260021709876605
Dong-hwan Lee,-1.9360611625344324
Michael Hoey,-1.9368316214185626
Craig Hocknull,-1.9378300333821805
Brian Bateman,-1.9432131837253854
Kristoffer Reitan,-1.9458515798643903
Robin Freeman,-1.9543854516380847
Phil Schmitt,-1.9611286180479326
Mark Haastrup,-1.9731129153813605
Nick Flanagan,-1.9961852199371186
Derek Sanders,-2.057385965587588
Max Alverio,-2.0661739909496912
Oscar Serna,-2.074810943600752
Elliot Saltman,-2.0787642384001206
Davey Jude,-2.0904739238854897
Yi Cao,-2.093336415347014
Mitch Lowe,-2.093530819070597
Alex Beach,-2.093763774749585
Scott Hebert,-2.0948012223457773
Bob Burns,-2.0997026599089823
Michael Weaver,-2.1039360634226756
Federico Cabrera,-2.1065331871287682
Kevin Messer,-2.1065331871288207
Todd Balkin,-2.1112296001858515
Brian Smock,-2.111836611698238
David Byrne,-2.11807515613498
Zack Vervaecke,-2.119530169668005
James Hazen,-2.126137439466984
Rashid Ismail,-2.1271239993441817
Andy Bean,-2.1321629435476743
Daniel McCarthy,-2.132765200260124
Michael Hebert,-2.1373608285312082
Bob May,-2.1543545821798977
Seuk-Hyun Baek,-2.1571959551648794
Matt Hutchins,-2.157741162162733
Brandon Matthews,-2.166964644365764
Thomas Demarco,-2.1997736353930475
Joey Savoie,-2.1997736353930586
Scott Harvey,-2.1997792547919466
Chris Hemmerich,-2.2021750588245315
Richie Schembechler,-2.203091238345701
Terry Pilkadaris,-2.209317560605816
Brent Snyder,-2.222767455543698
Jeff Sorenson,-2.232193204180966
Steve Irwin,-2.240469917847037
Brett Patterson,-2.2404699178470486
Larry Nelson,-2.244608735402203
Shawn Lu,-2.2525926822618243
Austin Graham,-2.2537346008660872
Andrew Magee,-2.2741599755493165
Peter Williamson,-2.2748879146425
Mike Van Sickle,-2.2838571213660197
Ryan Lenahan,-2.3174832717111378
Jamie Broce,-2.3397973811638755
Bradley Neil,-2.3516103669078166
Jon Stanley,-2.384813689134939
Frank Adams III,-2.393907247878809
Francis McGuirk,-2.409718552546202
Adam Wootton,-2.409718552546217
Brad Ott,-2.418621025088656
Robert Gamez,-2.425366257264005
Kyle Flinton,-2.426002170987706
Greg Norman,-2.4273079304819425
Sulman Raza,-2.445851579864396
Bob Sowards,-2.44826545484098
Brian Norman,-2.4687353002380767
Mike Genovese,-2.4702228396995785
Ben Ferguson,-2.4764983245630274
Colin Monagle,-2.4940875078077256
Nathan Stamey,-2.5028917724105417
Steve Lee,-2.5144434180201594
Sonny Skinner,-2.5157938103155866
Pat Wilson,-2.526254646281764
Patrick Newcomb,-2.53525050240277
Jeff Karlsson,-2.5459195678609023
Robert Dinwiddie,-2.546779480551187
Mason Williams,-2.5514064578854168
Gerardo Ruiz,-2.5521835079484676
Soren Hansen,-2.553169426152016
Rick Lewallen,-2.5550542588703986
Kyle Sanders,-2.5692924118948226
Zachary Bauchou,-2.575644782426272
Sam Love,-2.588120345284515
Pat Carter,-2.5898935368755516
Chris Starkjohann,-2.596611395035141
Danny Renfro,-2.6065331871287567
Brandon McIver,-2.6458558025618966
Harry Ellis,-2.6657583798698967
Timothy Puetz,-2.672323452946904
Curt Sanders,-2.6868267784785145
Jim Rutledge,-2.693792453092978
Matthew Anderson,-2.699773635393048
Frederick Janneck,-2.7050428737054095
Bryn Parry,-2.7169994511472466
Mark Blakefield,-2.7268245121778913
Rob Corcoran,-2.7293639064411575
Makoto Inoue,-2.732038092632752
Robert McClellan,-2.759554098860189
Anthony Rodriguez,-2.7624787495839778
Alan Scheer,-2.7644112041069944
Garland Green,-2.781445513922326
Derek Chang,-2.7838571213660117
Stuart Deane,-2.784256756533233
Jaco Ahlers,-2.7845147108540447
Frank Bensel Jr.,-2.7861309782379404
Ray Otis,-2.795467656095882
Bill Walsh,-2.8015821620927275
Peter Jacobsen,-2.808960700407905
Jon Fiedler,-2.863635584521872
Scott Gregory,-2.889431799412777
Carl Cooper,-2.897505347662162
Steve Jones,-2.8996657140446165
Adam Hodkinson,-2.907069229858168
James Robinson,-2.909595748753799
David Saka,-2.9096371911210674
Andy Smith,-2.9097185525462166
Mark Wiebe,-2.911006383793705
Wyatt Worthington II,-2.9186210250886684
Rob Moss,-2.9260021709877186
Rich Steinmetz,-2.926002170987754
Steve Cutler,-2.9286498837201376
Matt Harmon,-2.933692246840479
Brandon Crick,-2.933692246840904
Nick Sherwood,-2.9360611625344726
Anthony Price,-2.9368542158698983
Gunner Wiebe,-2.9470993368745666
Thomas Kearney,-2.9476977369552086
Jake Younan-Wise,-2.948820611993931
Camden Backel,-2.9488206119939573
Dimitrios Papadatos,-2.9708500094860852
Michael Campbell,-2.972776029036654
Gary Clark,-2.9731129153814586
Ryan Polzin,-3.01414186338939
Sebastian Saavedra,-3.024989767251698
Johan Kok,-3.036974249242171
Toto Gana,-3.0493290871265972
David Muttitt,-3.0614652273078926
JJ Wood,-3.0658564085968165
Dave Bunker,-3.0663592353883304
Patrick Moore,-3.066619655767403
Alexander Hicks,-3.0692924118948186
Kenny Kim,-3.073404799964119
Don Littrell,-3.0764915258563192
Richard Finch,-3.0787642384000966
Ben Bates,-3.0872009041720987
Brian Anania,-3.090925573447156
Brian Agee,-3.0909255734471666
Justin Bardgett,-3.106533187128752
Carson Schaake,-3.119530169667997
Chad Sorensen,-3.121772385297874
Christian Brand,-3.1330344093463194
Joshua Brock,-3.1572979604878397
Eric Hallberg,-3.160747578562426
Tanner Kesterson,-3.1868267784784483
Jason Schmuhl,-3.1874145039017927
Steve Scott,-3.197816261311889
